qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_sec,q2_sec,q3_sec
3924,116,31,3,3,4,1:31.765,,,91.765,,
3925,116,22,6,2,5,1:31.780,,,91.78,,
3926,116,15,4,7,6,1:31.976,,,91.976,,
3927,116,44,7,20,7,1:32.350,,,92.35,,
3928,116,4,4,8,8,1:32.424,,,92.424,,
3929,116,14,1,5,9,1:32.742,,,92.74199999999999,,
3930,116,43,7,21,10,1:32.949,,,92.949,,
3931,116,17,19,14,11,1:33.066,,,93.066,,
3932,116,18,16,17,12,1:33.395,,,93.39500000000001,,
3933,116,21,17,11,13,1:33.553,,,93.553,,
3934,116,52,17,12,14,1:33.827,,,93.827,,
3935,116,49,15,10,15,1:34.000,,,94.0,,
3936,116,42,19,15,16,1:34.159,,,94.15899999999999,,
3937,116,35,16,16,17,1:34.596,,,94.596,,
3938,116,50,18,19,18,1:36.318,,,96.318,,
3939,116,51,18,18,19,1:36.485,,,96.485,,
3940,116,2,15,9,20,,,,,,
3941,117,23,3,4,1,1:15.019,,,75.019,,
3942,117,31,3,3,2,1:15.136,,,75.136,,
3943,117,30,6,1,3,1:15.480,,,75.48,,
3944,117,8,1,6,4,1:15.533,,,75.533,,
3945,117,14,1,5,5,1:15.628,,,75.628,,
3946,117,15,4,7,6,1:15.967,,,75.967,,
3947,117,4,4,8,7,1:16.087,,,76.087,,
3948,117,22,6,2,8,1:16.166,,,76.166,,
3949,117,17,19,14,9,1:16.308,,,76.30799999999999,,
3950,117,44,7,20,10,1:16.345,,,76.345,,
3951,117,42,19,15,11,1:16.965,,,76.965,,
3952,117,35,16,16,12,1:16.990,,,76.99,,
3953,117,43,7,21,13,1:17.068,,,77.068,,
3954,117,18,16,17,14,1:17.077,,,77.077,,
3955,117,2,15,9,15,1:17.445,,,77.445,,
3956,117,49,15,10,16,1:17.562,,,77.562,,
3957,117,21,17,11,17,1:18.431,,,78.431,,
3958,117,52,17,12,18,1:18.514,,,78.514,,
3959,117,50,18,19,19,1:18.709,,,78.709,,
3960,117,51,18,18,20,1:19.619,,,79.619,,
3961,118,22,6,2,1,1:21.209,,,81.209,,
3962,118,15,4,7,2,1:21.381,,,81.381,,
3963,118,8,1,6,3,1:21.695,,,81.695,,
3964,118,23,3,4,4,1:21.727,,,81.727,,
3965,118,30,6,1,5,1:21.867,,,81.867,,
3966,118,43,7,21,6,1:22.081,,,82.081,,
3967,118,31,3,3,7,1:22.214,,,82.214,,
3968,118,4,4,8,8,1:22.404,,,82.404,,
3969,118,35,16,16,9,1:22.591,,,82.59100000000001,,
3970,118,42,19,15,10,1:22.634,,,82.634,,
3971,118,17,19,14,11,1:22.647,,,82.64699999999999,,
3972,118,14,1,5,12,1:22.811,,,82.811,,
3973,118,44,7,20,13,1:23.042,,,83.042,,
3974,118,49,15,10,14,1:23.187,,,83.187,,
3975,118,21,17,11,15,1:23.574,,,83.574,,
3976,118,2,15,9,16,1:23.844,,,83.844,,
3977,118,52,17,12,17,1:24.385,,,84.385,,
3978,118,51,18,18,18,1:25.468,,,85.468,,
3979,118,50,18,19,19,1:25.759,,,85.759,,
3980,118,18,16,17,20,,,,,,
3981,119,31,3,3,1,1:15.167,,,75.167,,
3982,119,23,3,4,2,1:15.185,,,75.185,,
3983,119,22,6,2,3,1:15.488,,,75.488,,
3984,119,15,4,7,4,1:15.679,,,75.679,,
3985,119,8,1,6,5,1:15.874,,,75.874,,
3986,119,30,6,1,6,1:15.898,,,75.898,,
3987,119,44,7,20,7,1:16.034,,,76.03399999999999,,
3988,119,4,4,8,8,1:16.483,,,76.483,,
3989,119,43,7,21,9,1:16.550,,,76.55,,
3990,119,14,1,5,10,1:16.666,,,76.666,,
3991,119,17,19,14,11,1:16.775,,,76.775,,
3992,119,21,17,11,12,1:16.831,,,76.831,,
3993,119,35,16,16,13,1:17.090,,,77.09,,
3994,119,49,15,10,14,1:17.169,,,77.169,,
3995,119,2,15,9,15,1:17.557,,,77.557,,
3996,119,51,19,15,16,1:18.021,,,78.021,,
3997,119,18,16,17,17,1:18.085,,,78.08500000000001,,
3998,119,52,17,12,18,1:18.341,,,78.34100000000001,,
3999,119,50,18,19,19,1:19.023,,,79.023,,
4000,119,53,18,18,20,1:19.174,,,79.174,,
4001,120,4,4,8,1,1:21.688,,,81.688,,
4002,120,23,3,4,2,1:21.944,,,81.944,,
4003,120,17,19,14,3,1:22.027,,,82.027,,
4004,120,31,3,3,4,1:22.180,,,82.18,,
4005,120,22,6,2,5,1:22.180,,,82.18,,
4006,120,15,4,7,6,1:22.610,,,82.61,,
4007,120,8,1,6,7,1:22.742,,,82.742,,
4008,120,30,6,1,8,1:22.755,,,82.755,,
4009,120,14,1,5,9,1:23.060,,,83.06,,
4010,120,44,7,20,10,1:23.369,,,83.369,,
4011,120,2,15,9,11,1:23.621,,,83.621,,
4012,120,51,19,15,12,1:23.660,,,83.66,,
4013,120,21,17,11,13,1:23.726,,,83.726,,
4014,120,18,16,17,14,1:23.847,,,83.84700000000001,,
4015,120,43,7,21,15,1:23.982,,,83.982,,
4016,120,35,16,16,16,1:24.100,,,84.1,,
4017,120,49,15,10,17,1:24.569,,,84.569,,
4018,120,50,18,19,18,1:26.423,,,86.423,,
4019,120,47,17,12,19,1:26.678,,,86.678,,
4020,120,53,18,18,20,1:28.907,,,88.907,,
4021,121,30,6,1,1,1:20.963,,,80.963,,
4022,121,31,3,3,2,1:21.014,,,81.014,,
4023,121,22,6,2,3,1:21.242,,,81.242,,
4024,121,8,1,6,4,1:21.466,,,81.46600000000001,,
4025,121,48,3,4,5,1:21.834,,,81.834,,
4026,121,15,4,7,6,1:21.944,,,81.944,,
4027,121,18,16,17,7,1:22.301,,,82.301,,
4028,121,14,1,5,8,1:22.471,,,82.471,,
4029,121,44,7,20,9,1:22.488,,,82.488,,
4030,121,35,16,16,10,1:22.717,,,82.717,,
4031,121,17,19,14,11,1:22.754,,,82.754,,
4032,121,43,7,21,12,1:22.914,,,82.914,,
4033,121,21,17,11,13,1:22.992,,,82.992,,
4034,121,49,15,10,14,1:23.216,,,83.21600000000001,,
4035,121,51,19,15,15,1:23.484,,,83.48400000000001,,
4036,121,2,15,9,16,1:23.803,,,83.803,,
4037,121,50,18,19,17,1:25.078,,,85.078,,
4038,121,47,17,12,18,1:25.881,,,85.881,,
4039,121,53,18,18,19,1:26.778,,,86.77799999999999,,
4040,121,4,4,8,20,1:40.405,,,100.405,,
4041,122,8,1,6,1,1:11.670,,,71.67,,
4042,122,22,6,2,2,1:11.794,,,71.794,,
4043,122,44,7,20,3,1:11.920,,,71.92,,
4044,122,31,3,3,4,1:11.948,,,71.94800000000001,,
4045,122,23,3,4,5,1:12.078,,,72.078,,
4046,122,4,4,8,6,1:12.087,,,72.087,,
4047,122,30,6,1,7,1:12.194,,,72.194,,
4048,122,14,1,5,8,1:12.297,,,72.297,,
4049,122,43,7,21,9,1:12.326,,,72.326,,
4050,122,15,4,7,10,1:12.566,,,72.566,,
4051,122,18,16,17,11,1:12.695,,,72.695,,
4052,122,35,16,16,12,1:13.050,,,73.05,,
4053,122,2,15,9,13,1:13.083,,,73.083,,
4054,122,17,19,14,14,1:13.269,,,73.269,,
4055,122,49,15,10,15,1:13.447,,,73.447,,
4056,122,51,19,15,16,1:13.585,,,73.58500000000001,,
4057,122,21,17,11,17,1:13.798,,,73.798,,
4058,122,52,17,12,18,1:14.027,,,74.027,,
4059,122,50,18,19,19,1:15.360,,,75.36,,
4060,122,53,18,18,20,1:15.644,,,75.644,,
4061,123,22,6,2,1,1:31.713,,,91.713,,
4062,123,31,3,3,2,1:32.412,,,92.412,,
4063,123,43,7,21,3,1:32.419,,,92.419,,
4064,123,44,7,20,4,1:32.862,,,92.862,,
4065,123,4,4,8,5,1:33.044,,,93.044,,
4066,123,17,19,14,6,1:33.106,,,93.106,,
4067,123,14,1,5,7,1:33.137,,,93.137,,
4068,123,8,1,6,8,1:33.272,,,93.27199999999999,,
4069,123,18,16,17,9,1:33.474,,,93.47399999999999,,
4070,123,51,19,15,10,1:33.558,,,93.55799999999999,,
4071,123,2,15,9,11,1:33.632,,,93.632,,
4072,123,49,15,10,12,1:33.896,,,93.896,,
4073,123,11,16,16,13,1:33.924,,,93.924,,
4074,123,30,6,1,14,1:34.302,,,94.30199999999999,,
4075,123,52,17,12,15,1:34.771,,,94.771,,
4076,123,21,17,11,16,1:34.912,,,94.912,,
4077,123,50,18,19,17,1:34.975,,,94.975,,
4078,123,53,18,18,18,1:37.226,,,97.226,,
4079,123,23,3,4,19,,,,,,
4080,123,15,4,7,20,,,,,,
4081,90,30,6,1,1,1:24.408,,,84.408,,
4082,90,22,6,2,2,1:24.482,,,84.482,,
4083,90,31,3,3,3,1:24.998,,,84.998,,
4084,90,18,16,9,4,1:24.998,,,84.998,,
4085,90,4,4,8,5,1:25.699,,,85.699,,
4086,90,17,19,14,6,1:25.805,,,85.805,,
4087,90,11,16,10,7,1:25.851,,,85.851,,
4088,90,23,3,4,8,1:25.925,,,85.925,,
4089,90,15,4,7,9,1:26.290,,,86.28999999999999,,
4090,90,8,1,6,10,1:26.297,,,86.297,,
4091,90,13,15,12,11,1:27.065,,,87.065,,
4092,90,14,1,5,12,1:27.294,,,87.294,,
4093,90,43,7,16,13,1:27.823,,,87.82300000000001,,
4094,90,21,15,11,14,1:27.845,,,87.845,,
4095,90,2,17,18,15,1:28.178,,,88.178,,
4096,90,45,17,19,16,1:30.140,,,90.14,,
4097,90,47,18,21,17,1:30.681,,,90.681,,
4098,90,44,7,17,18,,,,,,
4099,90,32,19,15,19,,,,,,
4100,90,46,18,20,20,,,,,,
4101,91,30,6,1,1,1:33.074,,,93.074,,
4102,91,17,19,14,2,1:33.715,,,93.715,,
4103,91,22,6,2,3,1:33.756,,,93.756,,
4104,91,31,3,3,4,1:34.054,,,94.054,,
4105,91,8,1,6,5,1:34.164,,,94.164,,
4106,91,18,16,9,6,1:34.221,,,94.221,,
4107,91,23,3,4,7,1:34.235,,,94.235,,
4108,91,15,4,7,8,1:34.413,,,94.413,,
4109,91,14,1,5,9,1:34.602,,,94.602,,
4110,91,43,7,16,10,1:34.917,,,94.917,,
4111,91,13,15,12,11,1:35.039,,,95.039,,
4112,91,21,15,11,12,1:35.061,,,95.061,,
4113,91,32,19,15,13,1:35.158,,,95.158,,
4114,91,44,7,17,14,1:35.617,,,95.61699999999999,,
4115,91,2,17,18,15,1:36.569,,,96.569,,
4116,91,46,18,20,16,1:38.577,,,98.577,,
4117,91,47,18,21,17,1:39.272,,,99.27199999999999,,
4118,91,45,17,19,18,1:39.902,,,99.902,,
4119,91,4,4,8,19,,,,,,
4120,91,11,16,10,20,,,,,,
4121,92,30,6,1,1,1:30.139,,,90.139,,
4122,92,22,6,2,2,1:30.530,,,90.53,,
4123,92,31,3,3,3,1:30.581,,,90.581,,
4124,92,23,3,4,4,1:30.633,,,90.633,,
4125,92,11,16,10,5,1:30.827,,,90.827,,
4126,92,18,16,9,6,1:30.856,,,90.856,,
4127,92,15,4,7,7,1:30.971,,,90.971,,
4128,92,44,7,17,8,1:31.686,,,91.686,,
4129,92,43,7,16,9,1:31.717,,,91.717,,
4130,92,14,1,5,10,1:31.719,,,91.719,,
4131,92,21,15,11,11,1:31.731,,,91.731,,
4132,92,32,19,15,12,1:32.332,,,92.332,,
4133,92,13,15,12,13,1:32.536,,,92.536,,
4134,92,17,19,14,14,1:32.625,,,92.625,,
4135,92,2,17,18,15,1:33.506,,,93.506,,
4136,92,45,17,19,16,1:34.105,,,94.10499999999999,,
4137,92,4,4,8,17,1:34.130,,,94.13,,
4138,92,46,18,20,18,1:34.584,,,94.584,,
4139,92,47,18,21,19,1:35.787,,,95.787,,
4140,92,8,1,6,20,,,,,,
4141,93,18,16,9,1,1:19.753,,,79.753,,
4142,93,30,6,1,2,1:20.011,,,80.011,,
4143,93,31,3,3,3,1:20.212,,,80.212,,
4144,93,22,6,2,4,1:20.451,,,80.451,,
4145,93,23,3,4,5,1:20.538,,,80.538,,
4146,93,4,4,8,6,1:20.895,,,80.895,,
4147,93,11,16,10,7,1:20.913,,,80.913,,
4148,93,17,19,14,8,1:20.921,,,80.92099999999999,,
4149,93,15,4,7,9,1:21.034,,,81.03399999999999,,
4150,93,43,7,16,10,1:21.087,,,81.087,,
4151,93,14,1,5,11,1:21.091,,,81.09100000000001,,
4152,93,13,15,12,12,1:21.532,,,81.532,,
4153,93,44,7,17,13,1:21.558,,,81.55799999999999,,
4154,93,32,19,15,14,1:21.949,,,81.949,,
4155,93,45,17,19,15,1:23.352,,,83.352,,
4156,93,2,17,18,16,1:23.488,,,83.488,,
4157,93,46,18,20,17,1:26.899,,,86.899,,
4158,93,47,18,21,18,1:46.299,,,106.299,,
4159,93,21,15,11,19,,,,,,
4160,93,8,1,6,20,,,,,,
4161,94,30,6,1,1,1:15.022,,,75.022,,
4162,94,31,3,3,2,1:15.639,,,75.639,,
4163,94,11,16,10,3,1:15.809,,,75.809,,
4164,94,15,4,7,4,1:16.144,,,76.144,,
4165,94,22,6,2,5,1:16.272,,,76.27199999999999,,
4166,94,23,3,4,6,1:16.293,,,76.293,,
4167,94,44,7,17,7,1:16.313,,,76.313,,
4168,94,4,4,8,8,1:16.422,,,76.422,,
4169,94,17,19,14,9,1:16.514,,,76.514,,
4170,94,14,1,5,10,1:16.636,,,76.636,,
4171,94,43,7,16,11,1:17.038,,,77.038,,
4172,94,21,15,11,12,1:17.444,,,77.444,,
4173,94,8,1,6,13,1:17.445,,,77.445,,
4174,94,18,16,9,14,1:17.575,,,77.575,,
4175,94,2,17,18,15,1:17.802,,,77.80199999999999,,
4176,94,32,19,15,16,1:17.812,,,77.812,,
4177,94,13,15,12,17,1:17.866,,,77.866,,
4178,94,46,18,20,18,1:19.817,,,79.81700000000001,,
4179,94,45,17,19,19,1:20.607,,,80.607,,
4180,94,47,18,21,20,1:21.470,,,81.47,,
4181,95,15,4,7,1,1:13.985,,,73.985,,
4182,95,23,3,4,2,1:14.345,,,74.345,,
4183,95,18,16,9,3,1:14.396,,,74.396,,
4184,95,4,4,8,4,1:14.408,,,74.408,,
4185,95,30,6,1,5,1:14.516,,,74.516,,
4186,95,8,1,6,6,1:14.592,,,74.592,,
4187,95,22,6,2,7,1:14.716,,,74.716,,
4188,95,11,16,10,8,1:14.827,,,74.827,,
4189,95,14,1,5,9,1:14.951,,,74.951,,
4190,95,31,3,3,10,1:15.039,,,75.039,,
4191,95,21,15,11,11,1:15.352,,,75.352,,
4192,95,17,19,14,12,1:15.725,,,75.725,,
4193,95,44,7,17,13,1:15.859,,,75.859,,
4194,95,32,19,15,14,1:15.919,,,75.919,,
4195,95,43,7,16,15,1:16.169,,,76.169,,
4196,95,13,15,12,16,1:16.248,,,76.248,,
4197,95,2,17,18,17,1:16.488,,,76.488,,
4198,95,45,17,19,18,1:17.443,,,77.443,,
4199,95,47,18,21,19,1:20.060,,,80.06,,
4200,95,46,18,20,20,1:20.115,,,80.115,,
4201,96,30,6,1,1,1:28.351,,,88.351,,
4202,96,11,16,10,2,1:28.986,,,88.986,,
4203,96,15,4,7,3,1:29.135,,,89.135,,
4204,96,8,1,6,4,1:29.137,,,89.137,,
4205,96,18,16,9,5,1:29.245,,,89.245,,
4206,96,4,4,8,6,1:29.313,,,89.313,,
4207,96,22,6,2,7,1:29.353,,,89.35300000000001,,
4208,96,31,3,3,8,1:29.354,,,89.354,,
4209,96,23,3,4,9,1:29.459,,,89.459,,
4210,96,44,7,17,10,1:29.697,,,89.697,,
4211,96,43,7,16,11,1:29.706,,,89.706,,
4212,96,32,19,15,12,1:31.431,,,91.431,,
4213,96,2,17,18,13,1:31.604,,,91.604,,
4214,96,17,19,14,14,1:31.797,,,91.797,,
4215,96,45,17,19,15,1:31.979,,,91.979,,
4216,96,13,15,12,16,1:31.982,,,91.982,,
4217,96,47,18,21,17,1:34.398,,,94.398,,
4218,96,14,1,5,18,,,,,,
4219,96,21,15,11,19,,,,,,
4220,96,46,18,20,20,,,,,,
4221,97,23,3,4,1,1:12.275,,,72.275,,
4222,97,18,16,9,2,1:12.341,,,72.341,,
4223,97,15,4,7,3,1:13.023,,,73.023,,
4224,97,31,3,3,4,1:13.072,,,73.072,,
4225,97,4,4,8,5,1:13.308,,,73.30799999999999,,
4226,97,30,6,1,6,1:13.355,,,73.355,,
4227,97,22,6,2,7,1:13.562,,,73.562,,
4228,97,8,1,6,8,1:13.595,,,73.595,,
4229,97,14,1,5,9,1:13.681,,,73.681,,
4230,97,32,19,15,10,1:14.532,,,74.532,,
4231,97,21,15,11,11,1:14.674,,,74.674,,
4232,97,43,7,16,12,1:14.851,,,74.851,,
4233,97,44,7,17,13,1:14.891,,,74.891,,
4234,97,17,19,14,14,1:15.148,,,75.148,,
4235,97,2,17,18,15,1:15.321,,,75.321,,
4236,97,10,17,19,16,1:16.323,,,76.32300000000001,,
4237,97,11,16,10,17,1:17.004,,,77.004,,
4238,97,47,18,21,18,1:17.064,,,77.064,,
4239,97,13,15,12,19,,,,,,
4240,97,46,18,20,20,,,,,,
4241,98,22,6,2,1,1:10.223,,,70.223,,
4242,98,30,6,1,2,1:10.400,,,70.4,,
4243,98,11,16,10,3,1:10.601,,,70.601,,
4244,98,18,16,9,4,1:10.820,,,70.82,,
4245,98,31,3,3,5,1:11.062,,,71.062,,
4246,98,23,3,4,6,1:11.106,,,71.106,,
4247,98,8,1,6,7,1:11.137,,,71.137,,
4248,98,44,7,17,8,1:11.167,,,71.167,,
4249,98,4,4,8,9,1:11.185,,,71.185,,
4250,98,17,19,14,10,1:11.286,,,71.286,,
4251,98,43,7,16,11,1:11.691,,,71.691,,
4252,98,14,1,5,12,1:12.026,,,72.026,,
4253,98,32,19,15,13,1:12.170,,,72.17,,
4254,98,21,15,11,14,1:12.470,,,72.47,,
4255,98,13,15,12,15,1:12.721,,,72.721,,
4256,98,2,17,18,16,1:13.147,,,73.147,,
4257,98,45,17,19,17,1:13.375,,,73.375,,
4258,98,46,18,20,18,1:14.010,,,74.01,,
4259,98,47,18,21,19,1:14.812,,,74.812,,
4260,98,15,4,7,20,,,,,,
4261,99,4,4,8,1,1:13.698,,,73.69800000000001,,
4262,99,30,6,1,2,1:13.971,,,73.971,,
4263,99,14,1,5,3,1:13.987,,,73.987,,
4264,99,18,16,9,4,1:13.995,,,73.995,,
4265,99,15,4,7,5,1:14.070,,,74.07,,
4266,99,31,3,3,6,1:14.172,,,74.172,,
4267,99,11,16,10,7,1:14.240,,,74.24,,
4268,99,48,3,4,8,1:14.275,,,74.275,,
4269,99,8,1,6,9,1:14.346,,,74.346,,
4270,99,22,6,2,10,1:14.478,,,74.478,,
4271,99,43,7,16,11,1:14.553,,,74.553,,
4272,99,17,19,14,12,1:14.798,,,74.798,,
4273,99,32,19,15,13,1:15.065,,,75.065,,
4274,99,44,7,17,14,1:15.130,,,75.13,,
4275,99,21,15,11,15,1:16.177,,,76.17699999999999,,
4276,99,13,15,12,16,1:16.200,,,76.2,,
4277,99,2,17,18,17,1:16.807,,,76.807,,
4278,99,45,17,19,18,1:17.462,,,77.462,,
4279,99,46,18,20,19,1:17.913,,,77.913,,
4280,99,47,18,21,20,1:18.247,,,78.247,,
4281,100,8,1,6,1,1:18.233,,,78.233,,
4282,100,22,6,2,2,1:18.305,,,78.305,,
4283,100,18,16,9,3,1:18.580,,,78.58,,
4284,100,30,6,1,4,1:18.710,,,78.71000000000001,,
4285,100,15,4,7,5,1:18.715,,,78.715,,
4286,100,4,4,8,6,1:18.811,,,78.811,,
4287,100,14,1,5,7,1:19.148,,,79.148,,
4288,100,31,3,3,8,1:19.378,,,79.378,,
4289,100,11,16,10,9,1:19.688,,,79.688,,
4290,100,17,19,14,10,1:20.004,,,80.004,,
4291,100,13,15,12,11,1:20.202,,,80.202,,
4292,100,44,7,17,12,1:20.335,,,80.33500000000001,,
4293,100,48,3,4,13,1:20.335,,,80.33500000000001,,
4294,100,43,7,16,14,1:20.545,,,80.545,,
4295,100,32,19,15,15,1:21.559,,,81.559,,
4296,100,45,17,19,16,1:22.458,,,82.458,,
4297,100,2,17,18,17,1:22.677,,,82.67699999999999,,
4298,100,46,18,20,18,1:23.437,,,83.437,,
4299,100,47,18,21,19,1:24.117,,,84.117,,
4300,100,21,15,11,20,,,,,,
4301,101,30,6,1,1,1:13.306,,,73.306,,
4302,101,31,3,3,2,1:13.668,,,73.668,,
4303,101,18,16,9,3,1:13.674,,,73.674,,
4304,101,8,1,6,4,1:13.690,,,73.69,,
4305,101,14,1,5,5,1:13.821,,,73.821,,
4306,101,4,4,8,6,1:13.874,,,73.874,,
4307,101,15,4,7,7,1:14.134,,,74.134,,
4308,101,22,6,2,8,1:14.278,,,74.278,,
4309,101,11,16,10,9,1:14.287,,,74.287,,
4310,101,44,7,17,10,1:14.368,,,74.368,,
4311,101,42,3,4,11,1:14.556,,,74.556,,
4312,101,17,19,14,12,1:14.802,,,74.80199999999999,,
4313,101,32,19,15,13,1:15.011,,,75.011,,
4314,101,21,15,11,14,1:15.395,,,75.395,,
4315,101,43,7,16,15,1:15.454,,,75.45400000000001,,
4316,101,13,15,12,16,1:15.616,,,75.616,,
4317,101,45,17,19,17,1:16.192,,,76.19200000000001,,
4318,101,2,17,18,18,1:16.310,,,76.31,,
4319,101,46,18,20,19,1:18.055,,,78.055,,
4320,101,47,18,21,20,1:18.400,,,78.4,,
4321,102,30,6,1,1,1:19.146,,,79.146,,
4322,102,22,6,2,2,1:19.323,,,79.32300000000001,,
4323,102,11,16,10,3,1:19.693,,,79.693,,
4324,102,18,16,9,4,1:19.700,,,79.7,,
4325,102,4,4,8,5,1:19.996,,,79.996,,
4326,102,42,3,4,6,1:20.170,,,80.17,,
4327,102,31,3,3,7,1:20.199,,,80.199,,
4328,102,21,15,11,8,1:20.324,,,80.324,,
4329,102,15,4,7,9,1:20.411,,,80.411,,
4330,102,8,1,6,10,1:20.570,,,80.57,,
4331,102,17,19,14,11,1:20.730,,,80.73,,
4332,102,14,1,5,12,1:20.897,,,80.89699999999999,,
4333,102,44,7,17,13,1:21.068,,,81.068,,
4334,102,32,19,15,14,1:21.118,,,81.118,,
4335,102,41,7,16,15,1:21.135,,,81.135,,
4336,102,2,17,18,16,1:22.180,,,82.18,,
4337,102,45,17,19,17,1:22.356,,,82.356,,
4338,102,47,18,21,18,1:24.329,,,84.32900000000001,,
4339,102,46,18,20,19,1:24.679,,,84.679,,
4340,102,13,15,12,20,,,,,,
4341,103,15,4,7,1,1:56.232,,,116.232,,
4342,103,30,6,1,2,1:56.304,,,116.304,,
4343,103,4,4,8,3,1:56.686,,,116.686,,
4344,103,14,1,5,4,1:57.990,,,117.99000000000001,,
4345,103,21,15,11,5,1:58.040,,,118.03999999999999,,
4346,103,22,6,2,6,1:58.175,,,118.175,,
4347,103,17,19,14,7,1:58.729,,,118.729,,
4348,103,13,15,12,8,1:59.008,,,119.00800000000001,,
4349,103,44,7,17,9,1:59.552,,,119.55199999999999,,
4350,103,8,1,6,10,1:59.635,,,119.63499999999999,,
4351,103,31,3,3,11,1:59.681,,,119.681,,
4352,103,18,16,9,12,2:00.237,,,120.237,,
4353,103,32,19,15,13,2:01.246,,,121.246,,
4354,103,42,3,4,14,2:01.447,,,121.447,,
4355,103,11,16,10,15,2:01.813,,,121.813,,
4356,103,2,17,18,16,2:02.645,,,122.645,,
4357,103,46,18,20,17,2:02.651,,,122.651,,
4358,103,47,18,21,18,2:03.303,,,123.303,,
4359,103,45,17,19,19,2:03.833,,,123.833,,
4360,103,41,7,16,20,2:03.895,,,123.895,,
4361,105,22,6,2,1,1:34.012,,,94.012,,
4362,105,8,1,6,2,1:34.178,,,94.178,,
4363,105,18,16,9,3,1:34.295,,,94.295,,
4364,105,13,15,12,4,1:34.759,,,94.759,,
4365,105,23,3,4,5,1:34.891,,,94.89099999999999,,
4366,105,4,4,8,6,1:34.917,,,94.917,,
4367,105,21,15,11,7,1:34.951,,,94.951,,
4368,105,44,7,17,8,1:34.975,,,94.975,,
4369,105,11,16,10,9,1:34.993,,,94.993,,
4370,105,14,1,5,10,1:35.029,,,95.029,,
4371,105,31,3,3,11,1:35.245,,,95.245,,
4372,105,17,19,14,12,1:35.286,,,95.286,,
4373,105,35,4,7,13,1:35.384,,,95.384,,
4374,105,41,7,16,14,1:35.410,,,95.41,,
4375,105,2,17,18,15,1:36.507,,,96.507,,
4376,105,32,19,15,16,1:36.535,,,96.535,,
4377,105,10,17,19,17,1:37.140,,,97.14,,
4378,105,47,18,21,18,1:40.240,,,100.24000000000001,,
4379,105,46,18,20,19,,,,,,
4380,105,30,6,1,20,,,,,,
4381,106,30,6,1,1,1:33.542,,,93.542,,
4382,106,23,3,4,2,1:34.032,,,94.032,,
4383,106,17,19,14,3,1:34.571,,,94.571,,
4384,106,11,16,10,4,1:34.897,,,94.89699999999999,,
4385,106,18,16,9,5,1:35.157,,,95.157,,
4386,106,15,7,16,6,1:35.213,,,95.213,,
4387,106,21,15,11,7,1:36.136,,,96.136,,
4388,106,14,1,5,8,1:36.156,,,96.156,,
4389,106,35,4,7,9,1:36.274,,,96.274,,
4390,106,44,7,17,10,1:36.420,,,96.42,,
4391,106,4,4,8,11,1:36.663,,,96.663,,
4392,106,8,1,6,12,1:36.820,,,96.82,,
4393,106,31,3,3,13,1:37.653,,,97.65299999999999,,
4394,106,32,19,15,14,1:38.258,,,98.25800000000001,,
4395,106,22,6,2,15,1:38.637,,,98.637,,
4396,106,2,17,18,16,1:41.953,,,101.953,,
4397,106,10,17,19,17,1:43.533,,,103.533,,
4398,106,46,18,20,18,1:48.069,,,108.069,,
4399,106,47,18,21,19,,,,,,
4400,106,13,15,12,20,,,,,,
4401,107,22,6,2,1,1:10.646,,,70.646,,
4402,107,31,3,3,2,1:10.850,,,70.85,,
4403,107,8,1,6,3,1:10.892,,,70.892,,
4404,107,13,15,12,4,1:10.922,,,70.922,,
4405,107,18,16,9,5,1:11.092,,,71.092,,
4406,107,11,16,10,6,1:11.120,,,71.12,,
4407,107,23,3,4,7,1:11.131,,,71.131,,
4408,107,30,6,1,8,1:11.386,,,71.386,,
4409,107,4,4,8,9,1:11.454,,,71.45400000000001,,
4410,107,15,7,16,10,1:11.483,,,71.483,,
4411,107,21,15,11,11,1:11.571,,,71.571,,
4412,107,17,19,14,12,1:11.665,,,71.66499999999999,,
4413,107,14,1,5,13,1:11.750,,,71.75,,
4414,107,35,4,7,14,1:11.836,,,71.836,,
4415,107,41,7,17,15,1:11.974,,,71.974,,
4416,107,32,19,15,16,1:12.211,,,72.211,,
4417,107,2,17,18,17,1:12.829,,,72.82900000000001,,
4418,107,10,17,19,18,1:13.502,,,73.502,,
4419,107,47,18,21,19,1:13.550,,,73.55,,
4420,107,46,18,20,20,,,,,,
4421,71,21,4,6,1,1:33.171,1:28.289,,93.17099999999999,88.289,
4422,71,15,7,16,2,1:35.270,1:29.159,,95.27000000000001,89.15899999999999,
4423,71,17,3,7,3,1:36.717,1:28.279,,96.717,88.279,
4424,71,35,15,11,4,1:36.984,1:29.862,,96.98400000000001,89.862,
4425,71,14,9,14,5,1:38.320,1:28.892,,98.32,88.892,
4426,71,32,9,15,6,1:37.486,1:29.991,,97.48599999999999,89.991,
4427,71,2,3,8,7,1:39.717,1:29.413,,99.717,89.413,
4428,71,18,16,3,8,1:41.512,1:30.616,,101.512,90.616,
4429,71,31,1,10,9,1:45.325,1:29.320,,105.325,89.32,
4430,71,8,1,9,10,1:44.997,1:30.561,,104.997,90.561,
4431,71,22,6,2,11,1:45.481,1:31.341,,105.481,91.34100000000001,
4432,71,39,17,19,12,1:44.357,1:32.735,,104.357,92.735,
4433,71,4,4,5,13,1:47.708,1:29.758,,107.708,89.758,
